"gi_id","gi_name","upt_id","ultg_id","lat","lng","exact_map_url","provenance_source_url","verification_status"
"MTU-GI-UPT-SBY-GI-150KV-BUDURAN-8c4a8a51f6cb6e3a","GI 150KV BUDURAN","UPT-SBY","ULTG-28V8Y3","-7.4235055","112.7215156","https://www.google.com/maps/search/?api=1&query=-7.4235055,112.7215156","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20BUDURAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-150KV-ISPATINDO-1ffbb085a1828416","GI 150KV ISPATINDO","UPT-SBY","ULTG-28V8Y3","","","","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20ISPATINDO&hl=id&gl=id","unverified"
"MTU-GI-UPT-SBY-GI-150KV-KALISARI-371cbb4cfcfe32e7","GI 150KV KALISARI","UPT-SBY","ULTG-PLNM","-7.2709968","112.7970721","https://www.google.com/maps/search/?api=1&query=-7.2709968,112.7970721","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20KALISARI&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-150KV-KENJERAN","GI 150KV KENJERAN","UPT-SBY","ULTG-PLNM","-7.2548462","112.7708428","https://www.google.com/maps/search/?api=1&query=-7.2548462,112.7708428","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20KENJERAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-150KV-PERAK","GI 150KV PERAK","UPT-SBY","ULTG-PLNM","-7.2085871","112.7228738","https://www.google.com/maps/search/?api=1&query=-7.2085871,112.7228738","https://www.google.com/search?tbm=map&q=GI%20PERAK&hl=id&gl=id","verified_candidate_final"
"MTU-GI-UPT-SBY-GI-150KV-RUNGKUT","GI 150KV RUNGKUT","UPT-SBY","ULTG-28V8Y3","-7.3409266","112.7472218","https://www.google.com/maps/search/?api=1&query=-7.3409266,112.7472218","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20RUNGKUT&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-150KV-SEDATI-901c4a7ab44fb222","GI 150KV SEDATI","UPT-SBY","ULTG-28V8Y3","-7.3953371","112.7618523","https://www.google.com/maps/search/?api=1&query=-7.3953371,112.7618523","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20SEDATI&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-150KV-SIDOARJO","GI 150KV SIDOARJO","UPT-SBY","ULTG-28V8Y3","-7.4954419","112.7002192","https://www.google.com/maps/search/?api=1&query=-7.4954419,112.7002192","https://www.google.com/search?tbm=map&q=GI%20SIDOARJO&hl=id&gl=id","verified_candidate_final"
"MTU-GI-UPT-SBY-GI-150KV-SUKOLILO","GI 150KV SUKOLILO","UPT-SBY","ULTG-PLNM","-7.2901149","112.770318","https://www.google.com/maps/search/?api=1&query=-7.2901149,112.770318","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20SUKOLILO&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-150KV-SURABAYA-SELATAN-2f87665cca1bec95","GI 150KV SURABAYA SELATAN","UPT-SBY","ULTG-PLNM","-7.3084227","112.8086877","https://www.google.com/maps/search/?api=1&query=-7.3084227,112.8086877","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20SURABAYA%20SELATAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-70KV-BUDURAN","GI 70KV BUDURAN","UPT-SBY","ULTG-28V8Y3","-7.4235055","112.7215156","https://www.google.com/maps/search/?api=1&query=-7.4235055,112.7215156","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20BUDURAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-70KV-MASPION-f080564f461c13a5","GI 70KV MASPION","UPT-SBY","ULTG-28V8Y3","-7.3751745","112.7208175","https://www.google.com/maps/search/?api=1&query=-7.3751745,112.7208175","https://www.google.com/search?tbm=map&q=GI%20MASPION&hl=id&gl=id","verified_candidate_final"
"MTU-GI-UPT-SBY-GI-70KV-PERAK-d0c571aac92baa74","GI 70KV PERAK","UPT-SBY","ULTG-PLNM","-7.2085871","112.7228738","https://www.google.com/maps/search/?api=1&query=-7.2085871,112.7228738","https://www.google.com/search?tbm=map&q=GI%20PERAK&hl=id&gl=id","verified_candidate_final"
"MTU-GI-UPT-SBY-GI-70KV-PORONG-9d09bac5620c9838","GI 70KV PORONG","UPT-SBY","ULTG-28V8Y3","-7.5323104","112.70145","https://www.google.com/maps/search/?api=1&query=-7.5323104,112.70145","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20PORONG&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GI-70KV-WARU-dd1a5350d6e76139","GI 70KV WARU","UPT-SBY","ULTG-28V8Y3","","","","https://www.google.com/search?tbm=map&q=PLN%20GI%20WARU&hl=id&gl=id","manual_review_duplicate_voltage"
"MTU-GI-UPT-SBY-GIS-150KV-BUDURAN","GIS 150KV BUDURAN","UPT-SBY","ULTG-28V8Y3","-7.4235055","112.7215156","https://www.google.com/maps/search/?api=1&query=-7.4235055,112.7215156","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20BUDURAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-DARMOGRANDE-a67578b02ffdc8cc","GIS 150KV DARMOGRANDE","UPT-SBY","ULTG-28V8Y3","-7.2879837","112.6746935","https://www.google.com/maps/search/?api=1&query=-7.2879837,112.6746935","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20DARMOGRANDE&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-GEMBONG-8e7400e7f106e92e","GIS 150KV GEMBONG","UPT-SBY","ULTG-PLNM","","","","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20GEMBONG&hl=id&gl=id","unverified"
"MTU-GI-UPT-SBY-GIS-150KV-GUNUNGSARI-bc6cbd81ae15af30","GIS 150KV GUNUNGSARI","UPT-SBY","ULTG-28V8Y3","-7.302676","112.7066841","https://www.google.com/maps/search/?api=1&query=-7.302676,112.7066841","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20GUNUNGSARI&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-KEDINDING-19e9eb5c9221b594","GIS 150KV KEDINDING","UPT-SBY","ULTG-PLNM","-7.2221693","112.7817723","https://www.google.com/maps/search/?api=1&query=-7.2221693,112.7817723","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20KEDINDING&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-KREMBANGAN-2506142a668daf93","GIS 150KV KREMBANGAN","UPT-SBY","ULTG-PLNM","-7.2244615","112.7250587","https://www.google.com/maps/search/?api=1&query=-7.2244615,112.7250587","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20KREMBANGAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-KUPANG-ebcb792fdcc3b3e1","GIS 150KV KUPANG","UPT-SBY","ULTG-PLNM","-7.2683618","112.7355579","https://www.google.com/maps/search/?api=1&query=-7.2683618,112.7355579","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20KUPANG&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-NGAGEL-72a9e0d9c2db86b2","GIS 150KV NGAGEL","UPT-SBY","ULTG-PLNM","-7.288946","112.7488941","https://www.google.com/maps/search/?api=1&query=-7.288946,112.7488941","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20NGAGEL&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-SAWAHAN","GIS 150KV SAWAHAN","UPT-SBY","ULTG-PLNM","-7.2545281","112.7135323","https://www.google.com/maps/search/?api=1&query=-7.2545281,112.7135323","https://www.google.com/search?tbm=map&q=GI%20SAWAHAN&hl=id&gl=id","verified_candidate_final"
"MTU-GI-UPT-SBY-GIS-150KV-SIMPANG-cac9dee9a1af7c9e","GIS 150KV SIMPANG","UPT-SBY","ULTG-PLNM","-7.2644792","112.7516811","https://www.google.com/maps/search/?api=1&query=-7.2644792,112.7516811","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20SIMPANG&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-UJUNG-be6932d54c3def1e","GIS 150KV UJUNG","UPT-SBY","ULTG-PLNM","","","","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20UJUNG&hl=id&gl=id","unverified"
"MTU-GI-UPT-SBY-GIS-150KV-UNDAAN-cc8767a7757dd144","GIS 150KV UNDAAN","UPT-SBY","ULTG-PLNM","-7.254931","112.74265","https://www.google.com/maps/search/?api=1&query=-7.254931,112.74265","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20UNDAAN&hl=id&gl=id","verified_candidate"
"MTU-GI-UPT-SBY-GIS-150KV-WARU","GIS 150KV WARU","UPT-SBY","ULTG-28V8Y3","","","","https://www.google.com/search?tbm=map&q=PLN%20GI%20WARU&hl=id&gl=id","manual_review_duplicate_voltage"
"MTU-GI-UPT-SBY-GIS-150KV-WONOKROMO-3f5ab3516836a2dc","GIS 150KV WONOKROMO","UPT-SBY","ULTG-PLNM","","","","https://www.google.com/search?tbm=map&q=Gardu%20Induk%20WONOKROMO&hl=id&gl=id","unverified"
